0.466111,4.833719,9.578833,24.322347,38.625973,48.801571,96.995745,
0.466453,4.776920,9.562001,23.985036,38.417619,48.733561,97.008586,
0.467536,4.793442,9.573502,24.090093,38.563636,48.023336,96.194070,
0.466425,4.758932,9.543761,24.450800,39.017854,48.994781,96.272978,
0.473898,4.831614,9.534859,24.193948,38.466761,48.979558,96.351047,
0.467934,4.922297,9.532593,24.493605,38.637325,48.670459,96.500801,
0.467536,4.785119,9.848298,24.371315,38.414972,48.012386,96.824046,
0.469552,4.866842,9.565016,24.420681,38.749718,48.325327,97.515567,
0.467141,4.826001,9.853920,24.128687,38.682038,48.606583,97.033101,
0.467092,4.787197,9.528680,24.047066,38.626023,48.272079,96.945135,
